897.42456,
897.50354,
897.51880,
897.53369,
897.56219,
897.60059,
897.63855,
897.67273,
896.48059,
896.56439,
896.64337,
896.70978,
896.77344,
896.85199,
896.93066,
896.99170,
897.03967,
897.08966,
897.18256,
897.24481,
897.31232,
897.35266,
897.37506,
897.40857,
897.44049,
897.46527,
897.48730,
897.51233,
897.53320,
897.53772,
897.54602,
897.57678,
897.61981,
897.67126,
896.49591,
896.58289,
896.66986,
896.73761,
896.79089,
896.84515,
896.91681,
896.98633,
897.03430,
897.11304,
897.18195,
897.24866,
897.34332,
897.39923,
897.42047,
897.43713,
897.46173,
897.48499,
897.51105,
897.53143,
897.55255,
897.56946,
897.58759,
897.61591,
897.65698,
897.70172,
896.52930,
896.60016,
896.67535,
896.74017,
896.78766,
896.83362,
896.89063,
896.97144,
897.04004,
897.12817,
897.19550,
897.27600,
897.37347,
897.44788,
897.47620,
897.49005,
897.50073,
897.50720,
897.53864,
897.57050,
897.59387,
897.61798,
897.64569,
897.68433,
897.72998,
897.76923,
896.52856,
896.58368,
896.64948,
896.70605,
896.75867,
896.82104,
896.88165,
896.96185,
897.05585,
897.13922,
897.21466,
897.30664,
897.39929,
897.47656,
897.52887,
897.56042,
897.56958,
897.56982,
897.56799,
897.62585,
897.66333,
897.68500,
897.70380,
897.73480,
897.78674,
897.83514,
896.49274,
896.56946,
896.61292,
896.67303,
896.74371,
896.81390,
896.88361,
896.96735,
897.07788,
897.17365,
897.25287,
897.34991,
897.42059,
897.49219,
897.58807,
897.61603,
897.65643,
897.68524,
897.67078,
897.71808,
897.75165,
897.79633,
897.80359,
897.80804,
897.84125,
897.88605,
896.44922,
896.55310,
896.58911,
896.64337,
896.71417,
896.80841,
896.89014,
896.96643,
897.04761,
897.15137,
897.22626,
897.31335,
897.39197,
897.48151,
897.59509,
897.59747,
897.66260,
897.73370,
897.75647,
897.80963,
897.86609,
897.90668,
897.91333,
897.91705,
897.91541,
897.91815,
896.37567,
896.49396,
896.56079,
896.62408,
896.69226,
896.79004,
896.87909,
896.95386,
897.02509,
897.11676,
897.17737,
897.25311,
897.37158,
897.48254,
897.52087,
897.52710,
897.63507,
897.73193,
897.80756,
897.84607,
897.90430,
897.95154,
897.97351,
897.99249,
897.99054,
897.96765,
896.34338,
896.42169,
896.50958,
896.59064,
896.66656,
896.74323,
896.81915,
896.83740,
896.93201,
897.07336,
897.13452,
897.18353,
897.27032,
897.37592,
897.39661,
897.46063,
897.57239,
897.68243,
897.79388,
897.83423,
897.88855,
897.97357,
898.00140,
898.03302,
898.01599,
897.98602,
896.32349,
896.36353,
896.43982,
896.52094,
896.60553,
896.68518,
896.77759,
896.82367,
896.89392,
897.02826,
897.12097,
897.15601,
897.16333,
897.24933,
897.34357,
897.41705,
897.53937,
897.68744,
897.78406,
897.84894,
897.93890,
897.99609,
898.03680,
898.06415,
898.03693,
898.01849,
896.31995,
896.34381,
896.38525,
896.43341,
896.51294,
896.61066,
896.73804,
896.83551,
896.92432,
896.96765,
897.00604,
897.08905,
897.14972,
897.20923,
897.28241,
897.34998,
897.48602,
897.63702,
897.71765,
897.82471,
897.97278,
898.00909,
898.05139,
898.06744,
898.06970,
898.08026,
896.30713,
896.34674,
896.34552,
896.38263,
896.45691,
896.56647,
896.70648,
896.83099,
896.91919,
896.95093,
896.95721,
897.02338,
897.15839,
897.21716,
897.23486,
897.28534,
897.38379,
897.52588,
897.64905,
897.78778,
897.89154,
897.99292,
898.05493,
898.06769,
898.08594,
898.12482,
896.23712,
896.29645,
896.30389,
896.37469,
896.48358,
896.57452,
896.68555,
896.82764,
896.92120,
896.98688,
897.07251,
897.11304,
897.13977,
897.19409,
897.24744,
897.30292,
897.37366,
897.46698,
897.57538,
897.68494,
897.79547,
897.95428,
898.09143,
898.10895,
898.11151,
898.17438,
896.11188,
896.18475,
896.27917,
896.40344,
896.50769,
896.60956,
896.70520,
896.80847,
896.89502,
897.00037,
897.09546,
897.13702,
897.15710,
897.21423,
897.25916,
897.30585,
897.37476,
897.43555,
897.45428,
897.52991,
897.68744,
897.88898,
898.06110,
898.15735,
898.14258,
898.23602,
896.02911,
896.13263,
896.25110,
896.38788,
896.50525,
896.61938,
896.72815,
896.80267,
896.82861,
896.92401,
897.01385,
897.11383,
897.19495,
897.24561,
897.28467,
897.32733,
897.42938,
897.44031,
897.47107,
897.53827,
897.64978,
897.83459,
897.97614,
898.12964,
898.16235,
898.27698,
895.99689,
896.09460,
896.20148,
896.32281,
896.45514,
896.59821,
896.73486,
896.80121,
896.77771,
896.82526,
896.90320,
897.04761,
897.17761,
897.23914,
897.29138,
897.30988,
897.42358,
897.46375,
897.49310,
897.55414,
897.67645,
897.81091,
897.90808,
898.01782,
898.10699,
898.24316,
895.93909,
896.04163,
896.14343,
896.24219,
896.36859,
896.53198,
896.69250,
896.77563,
896.74158,
896.79669,
896.82330,
896.98969,
897.12878,
897.20288,
897.27545,
897.32617,
897.41400,
897.45258,
897.46680,
897.52130,
897.61462,
897.73706,
897.86359,
897.97821,
898.06055,
898.16437,
895.86566,
895.96997,
896.08008,
896.17627,
896.30707,
896.44550,
896.60791,
896.70612,
896.70630,
896.75397,
896.82037,
896.94006,
897.11047,
897.19354,
897.22443,
897.29968,
897.38818,
897.41595,
897.40942,
897.45538,
897.55603,
897.67554,
897.82813,
897.97784,
898.07574,
898.13525,
895.77576,
895.88300,
895.98376,
896.08997,
896.24158,
896.38867,
896.50372,
896.59119,
896.61279,
896.68085,
896.80511,
896.92444,
897.03223,
897.13037,
897.19324,
897.25055,
897.33307,
897.38519,
897.40350,
897.46106,
897.56818,
897.69061,
897.81299,
897.92102,
898.00665,
898.07007,
895.66028,
895.77887,
895.88312,
895.97803,
896.11725,
896.26196,
896.38068,
896.47998,
896.53906,
896.59344,
896.73529,
896.86011,
896.94946,
897.03741,
897.13794,
897.19312,
897.24677,
897.32220,
897.39459,
897.45581,
897.58154,
897.70471,
897.78082,
897.82739,
897.89880,
897.95349,
895.51831,
895.64893,
895.76752,
895.87073,
895.96844,
896.11053,
896.24933,
896.37659,
896.46112,
896.52057,
896.63287,
896.74365,
896.85638,
896.93939,
897.01617,
897.10376,
897.17847,
897.26062,
897.33978,
897.42596,
897.53778,
897.65015,
897.73621,
897.78723,
897.84460,
897.90918,
895.36371,
895.47919,
895.61273,
895.73480,
895.83698,
895.98291,
896.10406,
896.24316,
896.35980,
896.44226,
896.53308,
896.61096,
896.68695,
896.77454,
896.85620,
896.95361,
897.01587,
897.10791,
897.21979,
897.33276,
897.45593,
897.57556,
897.65613,
897.74176,
897.81085,
897.88892,
847.13440,
847.15161,
847.17157,
847.27625,
847.21918,
847.33588,
847.35840,
847.30951,
847.23889,
847.17493,
847.11914,
847.06586,
847.01581,
846.97314,
846.93500,
846.88806,
846.83093,
846.76038,
846.69092,
846.65161,
846.62177,
846.57996,
846.52765,
846.47089,
846.41852,
846.36005,
847.18964,
847.19757,
847.29541,
847.20123,
847.30243,
847.33533,
847.32245,
847.27203,
847.20178,
847.14215,
847.08215,
847.02051,
846.96259,
846.92584,
846.89758,
846.86902,
846.82379,
846.75970,
846.69537,
846.65192,
846.62994,
846.59760,
846.54401,
846.48486,
846.42786,
846.37073,
847.22321,
847.23871,
847.22552,
847.29785,
847.33594,
847.32739,
847.29486,
847.23657,
847.16412,
847.09949,
847.03552,
846.97168,
846.91705,
846.87958,
846.86102,
846.84705,
846.81781,
846.76825,
846.70947,
846.66138,
846.63531,
846.60938,
846.56213,
846.50433,
846.44885,
846.39557,
847.21899,
847.14862,
847.26318,
847.32910,
847.33441,
847.31708,
847.27930,
847.22253,
847.13989,
847.05823,
846.99225,
846.94098,
846.89612,
846.86359,
846.83911,
846.82404,
846.80243,
846.76770,
846.72443,
846.67035,
846.63940,
846.61121,
846.57404,
846.52075,
846.47449,
846.43353,
847.11841,
847.23572,
847.31213,
847.33807,
847.33502,
847.31366,
847.26752,
847.20343,
847.11127,
847.02155,
846.95697,
846.91644,
846.87988,
846.84338,
846.81110,
846.78204,
846.76611,
846.75006,
846.72827,
846.69250,
846.65747,
846.62421,
846.58685,
846.54449,
846.50000,
846.45825,
847.16443,
847.26459,
847.30365,
847.31952,
847.31024,
847.27667,
847.22473,
847.15192,
847.06323,
846.98676,
846.93781,
846.90186,
846.86572,
846.82922,
846.78973,
846.75610,
846.73999,
846.73859,
846.73505,
846.71509,
846.67950,
846.64288,
846.60901,
846.57318,
846.52051,
846.47266,
847.18878,
847.23804,
847.26331,
847.27454,
847.26300,
847.23157,
847.17352,
847.10120,
847.03168,
846.97668,
846.93390,
846.89606,
846.85052,
846.80450,
846.76605,
846.74091,
846.72766,
846.72675,
846.72913,
846.72278,
846.69183,
846.65607,
846.62720,
846.59760,
846.54999,
846.49585,
847.16864,
847.19702,
847.22083,
847.22888,
847.21838,
847.18494,
847.12842,
847.06488,
847.01410,
846.97205,
846.92267,
846.87738,
846.82629,
846.76746,
846.72626,
846.70691,
846.69818,
846.70532,
846.71210,
846.71143,
846.69470,
846.66492,
846.64325,
846.62549,
846.59314,
846.54449,
847.13654,
847.15723,
847.17535,
847.17883,
847.16705,
847.13623,
847.08942,
847.04602,
847.00659,
846.95856,
846.90961,
846.85858,
846.80157,
846.74359,
846.69586,
846.66516,
846.65540,
846.67139,
846.69757,
846.71356,
846.71088,
846.68939,
846.67255,
846.65924,
846.64172,
846.60016,
847.12598,
847.13739,
847.14160,
847.14001,
847.13068,
847.11151,
847.08472,
847.05371,
847.01788,
846.96637,
846.90625,
846.84851,
846.79230,
846.73895,
846.68707,
846.64764,
846.62762,
846.64618,
846.68884,
846.72504,
846.73846,
846.72601,
846.70612,
846.68744,
846.67194,
846.65375,
847.13440,
847.15161,
847.17157,
847.27625,
847.21918,
847.33588,
847.35840,
847.30951,
847.23889,
847.17493,
847.11914,
847.06586,
847.01581,
846.97314,
846.93500,
846.88806,
846.83093,
846.76038,
846.69092,
846.65161,
846.62177,
846.57996,
846.52765,
846.47089,
846.41852,
846.36005,
847.18964,
847.19757,
847.29541,
847.20123,
847.30243,
847.33533,
847.32245,
847.27203,
847.20178,
847.14215,
847.08215,
847.02051,
846.96259,
846.92584,
846.89758,
846.86902,
846.82379,
846.75970,
846.69537,
846.65192,
846.62994,
846.59760,
846.54401,
846.48486,
846.42786,
846.37073,
847.22321,
847.23871,
847.22552,
847.29785,
847.33594,
847.32739,
847.29486,
847.23657,
847.16412,
847.09949,
847.03552,
846.97168,
846.91705,
846.87958,
846.86102,
846.84705,
846.81781,
846.76825,
846.70947,
846.66138,
846.63531,
846.60938,
846.56213,
846.50433,
846.44885,
846.39557,
847.21899,
847.14862,
847.26318,
847.32910,
847.33441,
847.31708,
847.27930,
847.22253,
847.13989,
847.05823,
846.99225,
846.94098,
846.89612,
846.86359,
846.83911,
846.82404,
846.80243,
846.76770,
846.72443,
846.67035,
846.63940,
846.61121,
846.57404,
846.52075,
846.47449,
846.43353,
847.11841,
847.23572,
847.31213,
847.33807,
847.33502,
847.31366,
847.26752,
847.20343,
847.11127,
847.02155,
846.95697,
846.91644,
846.87988,
846.84338,
846.81110,
846.78204,
846.76611,
846.75006,
846.72827,
846.69250,
846.65747,
846.62421,
846.58685,
846.54449,
846.50000,
846.45825,
847.16443,
847.26459,
847.30365,
847.31952,
847.31024,
847.27667,
847.22473,
847.15192,
847.06323,
846.98676,
846.93781,
846.90186,
846.86572,
846.82922,
846.78973,
846.75610,
846.73999,
846.73859,
846.73505,
846.71509,
846.67950,
846.64288,
846.60901,
846.57318,
846.52051,
846.47266,
847.18878,
847.23804,
847.26331,
847.27454,
847.26300,
847.23157,
847.17352,
847.10120,
847.03168,
846.97668,
846.93390,
846.89606,
846.85052,
846.80450,
846.76605,
846.74091,
846.72766,
846.72675,
846.72913,
846.72278,
846.69183,
846.65607,
846.62720,
846.59760,
846.54999,
846.49585,
847.16864,
847.19702,
847.22083,
847.22888,
847.21838,
847.18494,
847.12842,
847.06488,
847.01410,
846.97205,
846.92267,
846.87738,
846.82629,
846.76746,
846.72626,
846.70691,
846.69818,
846.70532,
846.71210,
846.71143,
846.69470,
846.66492,
846.64325,
846.62549,
846.59314,
846.54449,
847.13654,
847.15723,
847.17535,
847.17883,
847.16705,
847.13623,
847.08942,
847.04602,
847.00659,
846.95856,
846.90961,
846.85858,
846.80157,
846.74359,
846.69586,
846.66516,
846.65540,
846.67139,
846.69757,
846.71356,
846.71088,
846.68939,
846.67255,
846.65924,
846.64172,
846.60016,
847.12598,
847.13739,
847.14160,
847.14001,
847.13068,
847.11151,
847.08472,
847.05371,
847.01788,
846.96637,
846.90625,
846.84851,
846.79230,
846.73895,
846.68707,
846.64764,
846.62762,
846.64618,
846.68884,
846.72504,
846.73846,
846.72601,
846.70612,
846.68744,
846.67194,
846.65375,
847.13715,
847.13739,
847.13232,
847.12537,
847.11768,
847.10822,
847.09808,
847.07373,
847.03156,
846.97198,
846.90027,
846.84192,
846.79163,
846.74463,
846.68726,
846.65302,
846.64008,
846.65674,
846.69659,
846.73578,
846.75848,
846.75977,
846.74146,
846.71820,
846.70483,
846.69836,
847.16547,
847.16449,
847.16156,
847.14648,
847.13269,
847.12280,
847.11121,
847.08588,
847.03876,
846.97119,
846.90070,
846.84253,
846.80450,
846.76624,
846.71729,
846.68860,
846.68408,
846.70068,
846.72437,
846.74786,
846.76935,
846.78510,
846.78076,
846.76666,
846.75653,
846.75403,
847.20184,
847.20813,
847.20361,
847.18469,
847.16132,
847.14557,
847.12421,
847.09106,
847.04620,
846.98743,
846.91937,
846.85889,
846.82837,
846.80127,
846.76727,
846.75226,
846.75671,
846.77161,
846.78314,
846.78888,
846.80035,
846.81354,
846.82300,
846.81335,
846.80591,
846.80426,
847.24152,
847.24054,
847.22913,
847.20581,
847.18164,
847.15765,
847.13367,
847.09729,
847.05573,
847.01001,
846.95844,
846.89886,
846.86725,
846.84973,
846.83435,
846.83154,
846.85419,
846.87402,
846.88458,
846.87177,
846.86688,
846.86761,
846.87317,
846.86963,
846.86700,
846.86316,
847.27570,
847.25647,
847.23291,
847.20465,
847.17975,
847.15906,
847.13824,
847.10168,
847.05835,
847.02026,
846.99323,
846.95819,
846.93579,
846.92786,
846.93494,
846.94458,
846.96973,
846.98248,
846.98212,
846.96277,
846.94452,
846.93335,
846.93121,
846.93262,
846.93195,
846.93103,
847.28711,
847.27051,
847.25427,
847.22443,
847.18939,
847.16229,
847.13855,
847.10266,
847.05499,
847.02625,
847.01691,
847.01215,
847.01544,
847.02667,
847.04309,
847.06091,
847.07477,
847.08203,
847.07776,
847.05011,
847.02356,
847.00342,
846.99683,
846.99847,
846.99805,
847.00061,
847.30170,
847.28827,
847.26343,
847.22467,
847.18329,
847.14600,
847.10187,
847.07825,
847.06354,
847.04083,
847.04022,
847.05396,
847.08118,
847.10944,
847.12958,
847.15009,
847.16699,
847.17249,
847.16101,
847.13129,
847.09448,
847.07367,
847.06561,
847.07397,
847.07336,
847.06403,
847.29987,
847.28473,
847.24829,
847.18610,
847.12018,
847.01660,
847.03149,
847.02008,
847.04657,
847.07214,
847.08972,
847.11932,
847.14136,
847.16626,
847.19037,
847.20801,
847.22400,
847.22443,
847.20734,
847.18182,
847.16162,
847.14795,
847.14819,
847.15643,
847.15210,
847.13062,
847.27252,
847.25043,
847.20032,
847.07397,
847.04181,
847.06763,
846.97571,
846.97815,
847.05505,
847.05920,
847.10626,
847.16785,
847.19122,
847.21259,
847.22882,
847.23846,
847.24890,
847.25378,
847.24188,
847.21716,
847.19916,
847.19733,
847.20990,
847.22382,
847.22595,
847.20081,
847.24524,
847.21826,
847.16101,
847.08563,
847.07581,
847.04114,
846.92639,
846.92914,
846.99908,
847.08936,
847.08972,
847.19135,
847.23138,
847.25214,
847.26501,
847.26752,
847.26642,
847.27271,
847.27740,
847.27167,
847.25763,
847.24805,
847.26038,
847.28802,
847.29926,
847.28772,
847.21936,
847.19684,
847.16888,
847.12244,
847.06195,
846.92865,
846.97070,
846.98169,
847.05426,
847.11243,
847.06635,
847.21216,
847.26648,
847.27448,
847.28735,
847.29669,
847.29938,
847.29706,
847.30603,
847.32562,
847.34680,
847.35181,
847.35956,
847.37146,
847.37769,
847.36511,
847.19836,
847.18298,
847.17633,
847.15137,
847.06683,
847.03851,
847.04767,
847.07654,
847.12091,
847.09741,
847.07043,
847.22217,
847.27161,
847.28107,
847.29468,
847.31213,
847.33063,
847.33966,
847.34857,
847.37482,
847.40851,
847.44080,
847.46680,
847.48169,
847.48383,
847.46826,
847.18201,
847.17120,
847.16229,
847.14465,
847.11041,
847.08325,
847.04852,
847.04974,
847.06549,
847.06238,
847.11774,
847.18512,
847.23370,
847.28412,
847.31451,
847.34100,
847.36755,
847.38684,
847.40338,
847.42743,
847.46124,
847.50360,
847.54669,
847.58813,
847.60797,
847.60040,
847.13885,
847.13550,
847.12085,
847.10901,
847.10748,
847.09363,
847.06665,
847.03381,
847.05798,
847.11517,
847.16290,
847.20398,
847.23639,
847.30066,
847.35321,
847.39960,
847.43109,
847.45013,
847.46844,
847.50311,
847.53461,
847.56720,
847.60071,
847.65460,
847.70380,
847.72272,
847.07941,
847.08185,
847.07050,
847.06006,
847.06586,
847.07355,
847.08508,
847.09821,
847.11877,
847.15729,
847.19733,
847.24225,
847.28821,
847.34485,
847.40594,
847.47162,
847.51184,
847.53693,
847.55634,
847.58282,
847.60962,
847.62604,
847.64270,
847.68097,
847.73566,
847.77771,
847.03119,
847.02582,
847.01251,
847.00830,
847.02429,
847.06232,
847.10016,
847.13696,
847.17120,
847.20282,
847.23810,
847.28265,
847.32776,
847.38190,
847.45056,
847.51312,
847.55481,
847.58173,
847.61053,
847.63971,
847.66296,
847.67291,
847.67499,
847.69067,
847.73370,
847.77979,
846.98315,
846.98169,
846.97156,
846.98016,
847.01068,
847.06812,
847.12054,
847.17151,
847.21045,
847.24243,
847.26575,
847.29663,
847.33917,
847.39569,
847.47894,
847.54272,
847.58093,
847.60236,
847.62451,
847.64844,
847.67004,
847.68616,
847.69543,
847.70599,
847.73743,
847.77960,
846.97180,
846.97681,
846.97430,
846.98724,
847.02258,
847.07373,
847.13336,
847.19403,
847.24451,
847.24164,
847.23846,
847.29517,
847.37036,
847.42365,
847.49933,
847.55237,
847.58643,
847.60730,
847.62097,
847.63300,
847.64679,
847.66772,
847.69305,
847.71582,
847.74225,
847.77808,
846.96417,
846.98492,
846.99231,
847.00922,
847.04681,
847.10406,
847.16278,
847.21381,
847.24072,
847.20575,
847.23267,
847.34741,
847.41577,
847.44995,
847.50397,
847.54742,
847.57849,
847.60077,
